"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DDX12",2.25138035628553,-4.38869827267889,2.35355969508621,0.0370431536058028,0.588535427155311,-3.65462341367203
"GINS3",2.21568544994239,-3.07365747223337,2.35096965657154,0.0372162765884346,0.58960922279766,-3.65569625090552
"LOC391359",2.02544882929888,-5.1052293430258,2.35268624022255,0.0371014501775285,0.589088320076515,-3.65688093675765
"TBL1XR1",2.08225387279634,-2.01803434776638,2.37678655956347,0.0355248931269153,0.577821676223367,-3.65788291645629
"LOC100288104",-1.30237995496355,-0.560975396079367,-2.60235103350376,0.0235935819337247,0.492928910550343,-3.65805869076266
"RPL13P5",1.83010630637123,-5.06420243540678,2.37234245544975,0.0358106726413142,0.579002850165104,-3.65859469675034
"C5orf24",-0.751704355098914,-1.13544258318057,-2.56061706908756,0.0254578482886343,0.508727747537501,-3.6591067573605
"BMF",1.61978666240536,-5.9633420174958,2.38641695763689,0.034913133363981,0.575331685673715,-3.65960552503242
"TMEM139",-2.06824245662544,-4.97046473067342,-2.34819790677882,0.0374024076138153,0.59161877683657,-3.65989255737086
"FAM115C",1.69845248472028,-3.61117911606958,2.33021553885914,0.038631893566224,0.599889707455321,-3.66102801027377
"LOC285033",-2.26093302824706,-4.89220848387379,-2.36167719877268,0.03650557109697,0.585423836749719,-3.66264529899459
"PCDHB7",-1.14484794279655,-6.46472548716816,-2.43472905214853,0.0319945402998153,0.557813017980994,-3.66317281319372
"GPR135",-1.04000766898802,-3.82064501823892,-2.33475606893524,0.0383178346028847,0.59771217963445,-3.66521979687376
"SETMAR",2.27280510026294,-3.96531780565586,2.34173610595931,0.0378398190781159,0.595158158160253,-3.66663109531037
"IL8RB",-1.34828362074261,-6.52125861427182,-2.4117715830065,0.0333507427054429,0.565069890424146,-3.66759983392287
"ARRDC3",1.18304706279623,-3.09819106044649,2.3575540700453,0.0367776803756444,0.587669359272008,-3.66862718686157
"CCDC151",1.59742907423133,-5.80024373657909,2.38205416863319,0.0351890049568338,0.575606118606838,-3.66969151838907
"LOC100288193",-0.7427875999941,4.41529669805904,-2.89600612204267,0.0137828312385123,0.400869329444015,-3.67204381071365
"LYAR",-0.908030778099752,-0.941140091364348,-2.55949125251669,0.0255100844820169,0.508727747537501,-3.67340450497125
"CENPH",1.2692110624063,-2.70672458868941,2.35651581393562,0.0368465080614781,0.587701504228845,-3.67351903308227
"MREG",-1.40715576260235,-3.71944071042649,-2.30880864808499,0.0401461487031346,0.609588867642627,-3.6752021163721
"ZNRF2",1.32891391081248,-2.14488062435235,2.38672484377569,0.0348937438618187,0.575331685673715,-3.67592318730358
"LRRC17",1.27919353179528,-1.79681412685005,2.42600562853853,0.0325034648338802,0.561250314473036,-3.67609738790019
"CTSK",1.26586972220678,-0.569320200259058,2.49039501043222,0.028924306789539,0.530476441492708,-3.67663578564956
"LOC643783",1.93969492358975,-5.3352126140418,2.35663992365876,0.036838274106675,0.587701504228845,-3.6772705520495
"PRMT7",1.52886258301037,-2.47385910954884,2.37070995070927,0.0359162067909297,0.579443513806562,-3.67754269400818
"DEF109P1B",1.23207421929002,-6.57779174137548,2.40298742656356,0.0338842312720817,0.568615503495557,-3.68162002977402
"NAT8",-1.74777045383478,-6.23409671259234,-2.33370169343964,0.038390544179989,0.597819461575469,-3.68165531479631
"LOC100132460",-1.48000006574883,-2.4054190205362,-2.37485939314652,0.0356485491884326,0.577821676223367,-3.68535327400085
"CTSH",-0.860901956257679,-1.67712248786383,-2.45246953831169,0.0309832629346,0.550582202034223,-3.68540774073621
"LOC100288158",-0.616805328694778,4.59814928200829,-2.90480516769727,0.0135621069893212,0.399548277707722,-3.68858645173204
"RPL39L",1.70010985412939,-2.74112735456457,2.33930752074792,0.0380054826614215,0.596198443966757,-3.68923395496847
"PPIC",-0.795126908364216,-1.09084823834959,-2.5303948012558,0.026897022243141,0.516731988243515,-3.68944890827762
"GJB3",-2.13833729507514,-4.24013208129679,-2.316024477579,0.0396294716198128,0.606933709823046,-3.6899812171363
"NCAM2",1.35105099192308,-4.01969395717553,2.301076957744,0.0407069272926867,0.609588867642627,-3.69083403769049
"CLIC5",0.968825575683625,-6.67605382059764,2.41709712981143,0.033031269313556,0.563287532634421,-3.69169592988877
"ZC4H2",2.26937786686233,-5.07919296622274,2.33902409159999,0.0380248618684075,0.596198443966757,-3.69237535536969
"PDP2",2.00205343198717,-4.54297640577547,2.32414691433573,0.0390555093270121,0.603674891700074,-3.69543672796295
"ZNF419",-1.28922706201263,-3.95109268262454,-2.29262319146106,0.041328663606288,0.613013392302178,-3.69573778871016
"ZNF627",2.32544086929415,-4.44187595474587,2.32870203202956,0.0387371279441368,0.600233952217214,-3.69660747037252
"RASSF5",-1.95602221623065,-3.63345054921388,-2.30284775400452,0.040577832821556,0.609588867642627,-3.69678946953326
"KCNK7",-1.60761237028521,-2.39308163716405,-2.3672124403949,0.0361433149156889,0.582732506913979,-3.69761896857329
"KDM4A",0.860970334521594,-0.595735054636214,2.52890339223147,0.026970061676326,0.516811868323608,-3.70091529251199
"RFWD3",1.56560537911983,-2.75435317286338,2.3618291885593,0.0364955775403317,0.585423836749719,-3.70236179082089
"PLK1",1.67138243565362,-1.60121780882267,2.41107859994111,0.0333925329853402,0.565069890424146,-3.7026065146112
"RWDD3",1.74801853678677,-6.30993028084233,2.35078979789032,0.0372283275373418,0.58960922279766,-3.70265633065562
"BET3L",1.20927563244951,-5.86797317283702,2.38941628155027,0.0347246891399953,0.574843754512136,-3.70345481253872
"LOC100287444",1.24199396469667,-6.54542995289747,2.38927171401898,0.0347337496012203,0.574843754512136,-3.70368721573641
"CYP27B1",-1.68115740001347,-4.07634633843054,-2.30117887638637,0.040699486568326,0.609588867642627,-3.70442006332736
"CSE1L",1.44811494145018,-2.23212445080279,2.39117935875705,0.0346143754103841,0.574713248949497,-3.70532868724415
"SLIT2",1.02171383973637,1.27533407928731,2.64228796719403,0.021935179785448,0.480062176745043,-3.70635528685535
"FOXO3B",-1.03218364000756,-0.447449761531286,-2.58665686481053,0.0242784140255518,0.499740655200829,-3.70664726807868
"FARSA",-0.836858011173612,-0.290790040125013,-2.56482330223399,0.0252636087854945,0.507112838960075,-3.70891073472622
"CCDC49",-0.780246522453634,-1.4224336182551,-2.50395727131021,0.0282208075117588,0.524495063122156,-3.70954860309938
"LOC100133034",1.21622680786124,-6.73258694770131,2.38501060015526,0.035001832689596,0.575606118606838,-3.71053542849118
"SENP1",1.11784656312532,-3.51418398331719,2.27613999935197,0.0425671597652486,0.6204658502759,-3.71148891740873
"ANP32A",0.732937599307615,-1.09687117433527,2.49107485408139,0.0288886394529878,0.530338525165862,-3.7116130372541
