"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"7.119760479041916","0.0","0.1404541631623213","0.0","1","1","13","false","LIN7A","5.0","0","1","0","0.7339234574329602","false","0","LIN7A","0","0.0"
"5.131736526946108","0.011976047904191614","0.19486581096849473","0.0","2","2","11","false","MVK","2.5","0","2","0","0.8203592814371258","false","0","MVK","594","0.5"
"4.62874251497006","0.0","0.21604139715394566","0.0","1","1","10","false","MMP10","5.0","0","1","0","0.8422285863056496","false","0","MMP10","0","0.0"
"6.125748502994012","0.0","0.16324535679374388","0.0","1","1","12","false","MVD","2.0","0","1","0","0.7771413694350429","false","0","MVD","0","0.0"
"5.610778443113772","0.0","0.17822838847385272","0.0","1","1","12","false","NOX5","4.0","0","1","0","0.7995313720385316","false","0","NOX5","0","0.0"
"4.62874251497006","0.0","0.21604139715394566","1.0","2","2","11","false","NOX1","10.0","0","2","0","0.8422285863056496","false","0","NOX1","0","0.5555555555555556"
"5.059880239520958","0.0","0.19763313609467453","0.0","1","1","10","false","NKX3-2","5.0","0","1","0","0.8234834678469148","false","0","NKX3-2","0","0.0"
"4.6467065868263475","0.0","0.2152061855670103","0.0","1","1","11","false","OLR1","16.0","0","1","0","0.8414475397032023","false","0","OLR1","0","0.0"
"8.125748502994012","0.0","0.12306558585114222","0.0","1","1","14","false","PCSK1N","2.0","0","1","0","0.6901848476959125","false","0","PCSK1N","0","0.0"
"6.1437125748503","0.011976047904191616","0.1627680311890838","0.3333333333333333","3","3","12","false","VAMP1","3.6666666666666665","0","3","0","0.7763603228325957","false","0","VAMP1","494","0.4166666666666667"
"7.119760479041916","0.0","0.1404541631623213","0.0","1","1","13","false","RAB3B","5.0","0","1","0","0.7339234574329602","false","0","RAB3B","0","0.0"
"5.455089820359281","0.011976047904191616","0.18331503841931945","0.0","2","2","11","false","RASGRP1","1.5","0","2","0","0.8063004425930748","false","0","RASGRP1","494","0.5"
"6.449101796407185","0.0","0.15506035283194058","0.0","1","1","12","false","RASGRP2","2.0","0","1","0","0.763082530590992","false","0","RASGRP2","0","0.0"
"5.610778443113772","0.0","0.17822838847385272","0.0","1","1","10","false","RHPN1","2.0","0","1","0","0.7995313720385316","false","0","RHPN1","0","0.0"
"7.137724550898204","0.0","0.1401006711409396","0.0","1","1","13","false","STX11","3.0","0","1","0","0.7331424108305128","false","0","STX11","0","0.0"
"5.251497005988024","0.0","0.1904218928164196","0.0","1","1","11","false","TMEM26","6.0","0","1","0","0.8151523040874772","false","0","TMEM26","0","0.0"
"5.18562874251497","0.0","0.1928406466512702","0.0","1","1","11","false","TNIP3","2.0","0","1","0","0.8180161416297839","false","0","TNIP3","0","0.0"
