,V1,V2
25111,DB00598,DB01418
25112,DB01418,DB05246
25113,DB01418,DB11638
25114,DB00213,DB01418
25115,DB00909,DB01418
25116,DB01418,DB00998
25117,DB01418,DB11967
25118,DB01418,DB13592
25119,DB00296,DB01418
25120,DB01418,DB01184
25121,DB01418,DB11919
25122,DB12026,DB01418
25123,DB00428,DB01418
25124,DB09185,DB01418
25125,DB01418,DB01079
25126,DB00201,DB01418
25127,DB00458,DB01418
25128,DB00851,DB01418
25129,DB01418,DB01223
25130,DB08910,DB01418
25131,DB00552,DB01418
25132,DB01418,DB00888
25133,DB00970,DB01418
25134,DB08871,DB01418
25135,DB00853,DB01418
25136,DB01169,DB01418
25137,DB01418,DB00762
25138,DB01418,DB04572
25139,DB08877,DB01418
25140,DB01418,DB08895
25141,DB08901,DB01418
25142,DB01036,DB01418
25143,DB09213,DB01418
25144,DB01418,DB00184
25145,DB00214,DB01418
25146,DB00327,DB01418
25147,DB00495,DB01418
25148,DB01418,DB00532
25149,DB01418,DB00843
25150,DB01418,DB01037
25151,DB01041,DB01418
25152,DB01050,DB01418
25153,DB01418,DB01065
25154,DB01418,DB01357
25155,DB04574,DB01418
25156,DB05541,DB01418
25157,DB09061,DB01418
25158,DB01418,DB13919
25159,DB01418,DB14055
25160,DB01418,DB11689
25161,DB00655,DB01418
25162,DB01418,DB00334
25163,DB00323,DB01418
25164,DB01418,DB01176
25165,DB01418,DB01411
25166,DB11995,DB01418
25167,DB01418,DB01229
25168,DB00945,DB01418
25169,DB01418,DB00877
25170,DB08059,DB01418
25171,DB01418,DB12015
25172,DB01418,DB00199
25173,DB01418,DB09079
25174,DB01418,DB04855
25175,DB01418,DB00451
25176,DB01418,DB01104
25177,DB00814,DB01418
25178,DB01137,DB01418
25179,DB01418,DB01583
25180,DB01418,DB11837
25181,DB00606,DB01418
25182,DB00774,DB01418
25183,DB01418,DB14845
25184,DB01418,DB15982
25185,DB01424,DB00381
25186,DB01424,DB00614
25187,DB01424,DB00777
25188,DB01424,DB00830
25189,DB01424,DB00852
25190,DB01424,DB01064
25191,DB01424,DB01255
25192,DB01424,DB01407
25193,DB01424,DB01442
25194,DB01424,DB11428
25195,DB01424,DB12100
25196,DB01424,DB13520
25197,DB01424,DB00802
25198,DB01424,DB01238
25199,DB01424,DB08815
25200,DB01424,DB14185
25201,DB01424,DB00344
25202,DB01424,DB12930
25203,DB01424,DB01609
25204,DB01424,DB01395
25205,DB00742,DB01424
25206,DB00945,DB01424
25207,DB01424,DB01418
25208,DB01424,DB06543
25209,DB01424,DB06605
25210,DB01424,DB06695
25211,DB01424,DB08814
25212,DB01424,DB09075
25213,DB01424,DB09125
25214,DB01424,DB12289
25215,DB01424,DB12598
25216,DB01424,DB13275
25217,DB01424,DB14055
25218,DB01424,DB14094
25219,DB01424,DB00275
25220,DB01424,DB13919
25221,DB01424,DB00790
25222,DB01424,DB14217
25223,DB01424,DB00598
25224,DB01424,DB08807
25225,DB01424,DB13757
25226,DB01424,DB00214
25227,DB01424,DB00310
25228,DB01424,DB00774
25229,DB00282,DB01424
25230,DB01424,DB06255
25231,DB01424,DB00287
25232,DB01424,DB02304
25233,DB00864,DB01424
25234,DB00456,DB01424
25235,DB00923,DB01424
25236,DB01329,DB01424
25237,DB01331,DB01424
25238,DB01424,DB13470
25239,DB01424,DB13499
25240,DB01424,DB13638
25241,DB01424,DB11512
25242,DB01424,DB01105
25243,DB01424,DB04896
25244,DB00564,DB01424
25245,DB00201,DB01424
25246,DB01424,DB11837
25247,DB00482,DB01424
25248,DB01424,DB00458
25249,DB01424,DB00501
25250,DB01424,DB00608
25251,DB01424,DB11586
25252,DB01424,DB01079
25253,DB01424,DB15982
25254,DB01424,DB01218
25255,DB01424,DB00418
25256,DB01424,DB09091
25257,DB01424,DB00741
25258,DB01424,DB14539
25259,DB01424,DB14545
25260,DB01424,DB00180
25261,DB01424,DB00959
25262,DB01234,DB01424
25263,DB01424,DB08970
25264,DB01424,DB14541
25265,DB01424,DB14652
25266,DB01424,DB01047
25267,DB01424,DB00547
25268,DB01424,DB08971
25269,DB01424,DB09095
25270,DB01424,DB01095
25271,DB01645,DB01424
25272,DB01424,DB00451
25273,DB01424,DB00938
25274,DB01424,DB08911
25275,DB01424,DB06152
25276,DB01424,DB08980
25277,DB01424,DB11960
25278,DB01424,DB13725
25279,DB01424,DB13791
25280,DB08881,DB01424
25281,DB01424,DB00606
25282,DB01424,DB00800
25283,DB01424,DB01116
25284,DB01424,DB06268
25285,DB01424,DB08931
25286,DB01424,DB12766
25287,DB01424,DB13631
25288,DB01424,DB13779
25289,DB00586,DB01424
25290,DB00328,DB01424
25291,DB00461,DB01424
25292,DB00749,DB01424
25293,DB00795,DB01424
25294,DB00814,DB01424
25295,DB01050,DB01424
25296,DB01250,DB01424
25297,DB01399,DB01424
25298,DB01424,DB01600
25299,DB01424,DB06736
25300,DB01424,DB07402
25301,DB01424,DB08991
25302,DB01424,DB09212
25303,DB01424,DB09216
25304,DB01424,DB11466
25305,DB01424,DB13286
25306,DB01424,DB13364
25307,DB01424,DB09213
25308,DB00244,DB01424
25309,DB01424,DB02224
25310,DB01424,DB04743
25311,DB01424,DB00158
25312,DB01424,DB00182
25313,DB00213,DB01424
25314,DB01424,DB00296
25315,DB01424,DB00319
25316,DB01424,DB00323
25317,DB01424,DB00327
25318,DB01424,DB00341
25319,DB01424,DB00415
25320,DB01424,DB00437
25321,DB01424,DB00624
25322,DB01424,DB00780
25323,DB01424,DB00851
25324,DB01424,DB00853
25325,DB01424,DB00909
25326,DB01424,DB00915
25327,DB01424,DB00995
25328,DB01424,DB01011
25329,DB01424,DB01036
25330,DB01424,DB01137
25331,DB01424,DB01148
25332,DB01424,DB01169
25333,DB01424,DB01215
25334,DB01424,DB01261
25335,DB01424,DB01267
25336,DB01424,DB01367
25337,DB01424,DB01427
25338,DB01424,DB04574
25339,DB01424,DB05541
25340,DB01424,DB06335
25341,DB01424,DB06824
25342,DB01424,DB08877
25343,DB01424,DB08910
25344,DB01424,DB09071
25345,DB01424,DB09104
25346,DB01424,DB09135
25347,DB01424,DB09185
25348,DB01424,DB09395
25349,DB01424,DB09418
25350,DB01424,DB09502
25351,DB01424,DB11587
25352,DB11817,DB01424
25353,DB01424,DB13943
25354,DB13952,DB01424
25355,DB01424,DB01183
25356,DB01424,DB00813
25357,DB01424,DB06696
25358,DB01424,DB00314
25359,DB01424,DB00552
25360,DB01424,DB14500
25361,DB01424,DB00770
25362,DB01424,DB08846
25363,DB01424,DB01583
25364,DB01424,DB06616
25365,DB12070,DB01424
25366,DB11633,DB01424
25367,DB15822,DB01424
25368,DB11995,DB01424
25369,DB00448,DB01424
25370,DB01424,DB05246
25371,DB12500,DB01424
25372,DB01424,DB00312
25373,DB01424,DB00333
25374,DB01424,DB11689
25375,DB01424,DB00184
25376,DB00921,DB01424
25377,DB01424,DB01037
25378,DB01424,DB01184
25379,DB01424,DB01357
25380,DB01424,DB09200
25381,DB12026,DB01424
25382,DB01424,DB00836
25383,DB01424,DB12612
25384,DB01424,DB00532
25385,DB08901,DB01424
25386,DB13874,DB01424
25387,DB01424,DB01229
25388,DB09061,DB01424
25389,DB01424,DB01611
25390,DB01424,DB11638
25391,DB01424,DB01590
25392,DB08864,DB01424
25393,DB01424,DB00627
25394,DB01424,DB00358
25395,DB01424,DB00570
25396,DB01424,DB06287
25397,DB01424,DB09053
25398,DB01424,DB00428
25399,DB01424,DB00454
25400,DB01424,DB11443
25401,DB01424,DB13772
25402,DB01424,DB00625
25403,DB01424,DB00334
25404,DB01424,DB00998
25405,DB01424,DB01065
25406,DB01424,DB06774
25407,DB01424,DB08883
25408,DB01424,DB11919
25409,DB01424,DB11967
25410,DB01424,DB13592
25411,DB01424,DB01223
25412,DB01254,DB01424
25413,DB00655,DB01424
25414,DB01424,DB00668
25415,DB01424,DB01176
25416,DB01424,DB01411
25417,DB01424,DB06413
25418,DB01424,DB01041
25419,DB01424,DB00843
25420,DB01424,DB00675
25421,DB01424,DB00215
25422,DB01424,DB00898
25423,DB01424,DB00495
25424,DB01424,DB00775
25425,DB01424,DB01138
25426,DB01424,DB02709
25427,DB01424,DB05767
25428,DB01424,DB07615
25429,DB01424,DB12015
25430,DB01424,DB04855
25431,DB01424,DB01104
25432,DB01427,DB08931
25433,DB00244,DB01427
25434,DB00282,DB01427
25435,DB00328,DB01427
25436,DB00456,DB01427
25437,DB00461,DB01427
25438,DB00482,DB01427
25439,DB00586,DB01427
25440,DB00742,DB01427
25441,DB00749,DB01427
25442,DB00795,DB01427
25443,DB00814,DB01427
25444,DB00864,DB01427
25445,DB00923,DB01427
25446,DB00945,DB01427
25447,DB01050,DB01427
25448,DB01250,DB01427
25449,DB01329,DB01427
25450,DB01331,DB01427
25451,DB01399,DB01427
25452,DB01424,DB01427
25453,DB01600,DB01427
25454,DB04743,DB01427
25455,DB06736,DB01427
25456,DB07402,DB01427
25457,DB08991,DB01427
25458,DB09213,DB01427
25459,DB09216,DB01427
25460,DB11466,DB01427
25461,DB13286,DB01427
25462,DB13470,DB01427
25463,DB13499,DB01427
25464,DB13638,DB01427
25465,DB09212,DB01427
25466,DB11512,DB01427
25467,DB01427,DB00158
25468,DB00182,DB01427
25469,DB00213,DB01427
25470,DB00296,DB01427
25471,DB00312,DB01427
25472,DB00319,DB01427
25473,DB00323,DB01427
25474,DB00327,DB01427
25475,DB00333,DB01427
25476,DB00341,DB01427
25477,DB00415,DB01427
25478,DB00418,DB01427
25479,DB00437,DB01427
25480,DB00501,DB01427
25481,DB00598,DB01427
25482,DB00608,DB01427
25483,DB00624,DB01427
25484,DB00775,DB01427
25485,DB00780,DB01427
25486,DB00790,DB01427
25487,DB00800,DB01427
25488,DB00851,DB01427
25489,DB00853,DB01427
25490,DB00915,DB01427
25491,DB00995,DB01427
25492,DB01011,DB01427
25493,DB01036,DB01427
25494,DB01105,DB01427
25495,DB01137,DB01427
25496,DB01148,DB01427
25497,DB01169,DB01427
25498,DB01183,DB01427
25499,DB01215,DB01427
25500,DB01261,DB01427
25501,DB01267,DB01427
25502,DB01367,DB01427
25503,DB01427,DB04574
25504,DB01427,DB04896
25505,DB01427,DB05541
25506,DB01427,DB06335
25507,DB01427,DB06695
25508,DB01427,DB06824
25509,DB01427,DB08877
25510,DB01427,DB08910
25511,DB01427,DB08911
25512,DB01427,DB09071
25513,DB01427,DB09075
25514,DB01427,DB09091
25515,DB01427,DB09104
25516,DB01427,DB09135
25517,DB01427,DB09185
25518,DB01427,DB09395
25519,DB01427,DB09418
25520,DB01427,DB09502
25521,DB01427,DB11587
25522,DB11817,DB01427
25523,DB01427,DB13943
25524,DB13952,DB01427
25525,DB01427,DB00458
25526,DB01427,DB00454
25527,DB01427,DB00813
25528,DB01427,DB09095
25529,DB01427,DB06696
25530,DB01427,DB00552
25531,DB01427,DB00314
25532,DB00564,DB01427
25533,DB01427,DB00909
25534,DB01427,DB00214
25535,DB01427,DB00310
25536,DB01427,DB00606
25537,DB01427,DB00703
25538,DB01427,DB00774
25539,DB01427,DB01395
25540,DB01427,DB09125
25541,DB01427,DB09401
25542,DB01427,DB12766
25543,DB01427,DB13663
25544,DB01427,DB14500
25545,DB00214,DB01442
25546,DB00275,DB01442
25547,DB00310,DB01442
25548,DB00381,DB01442
25549,DB00606,DB01442
25550,DB00774,DB01442
25551,DB00790,DB01442
25552,DB00800,DB01442
25553,DB01116,DB01442
25554,DB06268,DB01442
25555,DB08931,DB01442
25556,DB12766,DB01442
25557,DB13631,DB01442
25558,DB13779,DB01442
25559,DB13919,DB01442
25560,DB14094,DB01442
25561,DB14217,DB01442
25562,DB00921,DB01442
25563,DB01017,DB01442
25564,DB08883,DB01442
25565,DB01041,DB01442
25566,DB00244,DB01442
25567,DB00328,DB01442
25568,DB00461,DB01442
25569,DB00482,DB01442
25570,DB00586,DB01442
25571,DB00749,DB01442
25572,DB00795,DB01442
25573,DB00814,DB01442
25574,DB00938,DB01442
25575,DB00945,DB01442
25576,DB01250,DB01442
25577,DB01399,DB01442
25578,DB01424,DB01442
25579,DB01600,DB01442
25580,DB02224,DB01442
25581,DB04743,DB01442
25582,DB06736,DB01442
25583,DB07402,DB01442
25584,DB08991,DB01442
25585,DB09213,DB01442
25586,DB09216,DB01442
25587,DB11466,DB01442
25588,DB11587,DB01442
25589,DB12100,DB01442
25590,DB13286,DB01442
25591,DB01050,DB01442
25592,DB09212,DB01442
25593,DB00333,DB01442
25594,DB01418,DB01442
25595,DB13275,DB01442
25596,DB14055,DB01442
25597,DB00898,DB01442
25598,DB01442,DB00215
25599,DB01105,DB01442
25600,DB04896,DB01442
25601,DB01442,DB01104
25602,DB00327,DB01442
25603,DB01442,DB00652
25604,DB01442,DB00802
25605,DB00813,DB01442
25606,DB00341,DB01442
25607,DB00501,DB01442
25608,DB00985,DB01442
25609,DB01176,DB01442
25610,DB00334,DB01442
25611,DB00458,DB01442
25612,DB00777,DB01442
25613,DB01238,DB01442
25614,DB14185,DB01442
25615,DB00201,DB01442
25616,DB01223,DB01442
25617,DB11919,DB01442
25618,DB13592,DB01442
25619,DB01036,DB01442
25620,DB01148,DB01442
25621,DB13254,DB01442
25622,DB13738,DB01442
25623,DB13844,DB01442
25624,DB04872,DB01442
25625,DB13256,DB01442
25626,DB13791,DB01442
25627,DB13841,DB01442
25628,DB00830,DB01442
25629,DB01064,DB01442
25630,DB01407,DB01442
25631,DB06152,DB01442
25632,DB00703,DB01442
25633,DB00182,DB01442
25634,DB01442,DB00614
25635,DB00780,DB01442
25636,DB01168,DB01442
25637,DB01367,DB01442
25638,DB01442,DB06723
25639,DB09104,DB01442
25640,DB01442,DB00241
25641,DB00312,DB01442
25642,DB00323,DB01442
25643,DB00418,DB01442
25644,DB01442,DB00532
25645,DB00564,DB01442
25646,DB00625,DB01442
25647,DB01442,DB00754
25648,DB00843,DB01442
25649,DB00909,DB01442
25650,DB01442,DB00998
25651,DB01442,DB01065
25652,DB01215,DB01442
25653,DB01442,DB01534
25654,DB01442,DB01588
25655,DB01442,DB05246
25656,DB05541,DB01442
25657,DB01442,DB06579
25658,DB08059,DB01442
25659,DB01442,DB08329
25660,DB08910,DB01442
25661,DB01442,DB09011
25662,DB09071,DB01442
25663,DB09185,DB01442
25664,DB01442,DB11428
25665,DB01442,DB12308
25666,DB01442,DB13520
25667,DB01442,DB13984
25668,DB01442,DB14715
25669,DB01442,DB01037
25670,DB01442,DB04272
25671,DB09125,DB01442
25672,DB09061,DB01442
25673,DB00852,DB01442
25674,DB00915,DB01442
25675,DB01442,DB01079
25676,DB01255,DB01442
25677,DB00668,DB01442
25678,DB01442,DB00184
25679,DB01442,DB06413
25680,DB00598,DB01442
25681,DB01267,DB01442
25682,DB04855,DB01442
25683,DB01442,DB08807
25684,DB01442,DB08815
25685,DB01442,DB13757
25686,DB01442,DB00344
25687,DB01442,DB12930
25688,DB01442,DB00451
25689,DB01442,DB01583
25690,DB01442,DB03374
25691,DB09418,DB01442
25692,DB00454,DB01442
25693,DB00921,DB01534
25694,DB01017,DB01534
25695,DB08883,DB01534
25696,DB01041,DB01534
25697,DB00333,DB01534
25698,DB00898,DB01534
25699,DB01534,DB00215
25700,DB01534,DB01104
25701,DB01105,DB01534
25702,DB04896,DB01534
25703,DB00458,DB01534
25704,DB00777,DB01534
25705,DB01036,DB01534
25706,DB01148,DB01534
25707,DB13254,DB01534
25708,DB13738,DB01534
25709,DB13844,DB01534
25710,DB00182,DB01534
25711,DB00241,DB01534
25712,DB00312,DB01534
25713,DB00323,DB01534
25714,DB00327,DB01534
25715,DB00334,DB01534
25716,DB00341,DB01534
25717,DB01534,DB00344
25718,DB00418,DB01534
25719,DB00454,DB01534
25720,DB01534,DB00532
25721,DB00564,DB01534
25722,DB00614,DB01534
25723,DB00625,DB01534
25724,DB01534,DB00652
25725,DB00754,DB01534
25726,DB00780,DB01534
25727,DB01534,DB00802
25728,DB00813,DB01534
25729,DB00843,DB01534
25730,DB00909,DB01534
25731,DB00985,DB01534
25732,DB00998,DB01534
25733,DB01534,DB01037
25734,DB01065,DB01534
25735,DB01168,DB01534
25736,DB01176,DB01534
25737,DB01215,DB01534
25738,DB01238,DB01534
25739,DB01267,DB01534
25740,DB01367,DB01534
25741,DB01442,DB01534
25742,DB01534,DB01588
25743,DB04872,DB01534
25744,DB01534,DB05246
25745,DB05541,DB01534
25746,DB01534,DB06579
25747,DB08059,DB01534
25748,DB01534,DB08329
25749,DB01534,DB08815
25750,DB08910,DB01534
25751,DB01534,DB09011
25752,DB09071,DB01534
25753,DB09185,DB01534
25754,DB01534,DB11428
25755,DB01534,DB12308
25756,DB01534,DB12930
25757,DB13256,DB01534
25758,DB01534,DB13520
25759,DB13791,DB01534
25760,DB13841,DB01534
25761,DB01534,DB13984
25762,DB14185,DB01534
25763,DB01534,DB14715
25764,DB09061,DB01534
25765,DB00319,DB01583
25766,DB00328,DB01583
25767,DB00437,DB01583
25768,DB00495,DB01583
25769,DB00501,DB01583
25770,DB00770,DB01583
25771,DB01583,DB03902
25772,DB08846,DB01583
25773,DB11817,DB01583
25774,DB01583,DB00741
25775,DB01234,DB01583
25776,DB00215,DB01583
25777,DB01583,DB01104
25778,DB01105,DB01583
25779,DB04896,DB01583
25780,DB01583,DB11093
25781,DB01583,DB11348
25782,DB01583,DB13590
25783,DB01583,DB06151
25784,DB13919,DB01583
25785,DB00570,DB01583
25786,DB00213,DB01583
25787,DB00762,DB01583
25788,DB00199,DB01583
25789,DB09054,DB01583
25790,DB11581,DB01583
25791,DB15444,DB01583
25792,DB00864,DB01583
25793,DB00877,DB01583
25794,DB15822,DB01583
25795,DB00184,DB01583
25796,DB00214,DB01583
25797,DB00482,DB01583
25798,DB00532,DB01583
25799,DB00586,DB01583
25800,DB00608,DB01583
25801,DB00921,DB01583
25802,DB01037,DB01583
25803,DB01050,DB01583
25804,DB01095,DB01583
25805,DB01184,DB01583
25806,DB01218,DB01583
25807,DB01424,DB01583
25808,DB06605,DB01583
25809,DB08931,DB01583
25810,DB12026,DB01583
25811,DB09213,DB01583
25812,DB00448,DB01583
25813,DB00836,DB01583
25814,DB12612,DB01583
25815,DB01611,DB01583
25816,DB13874,DB01583
25817,DB01229,DB01583
25818,DB11586,DB01583
25819,DB13879,DB01583
25820,DB01590,DB01583
25821,DB04855,DB01583
25822,DB08864,DB01583
25823,DB05239,DB01583
25824,DB01583,DB02860
25825,DB00333,DB01583
25826,DB01357,DB01583
25827,DB13952,DB01583
25828,DB00675,DB01583
25829,DB04574,DB01583
25830,DB00655,DB01583
25831,DB00627,DB01583
25832,DB13943,DB01583
25833,DB00624,DB01583
25834,DB01406,DB01583
25835,DB01047,DB01583
25836,DB00233,DB01583
25837,DB00244,DB01583
25838,DB00795,DB01583
25839,DB00945,DB01583
25840,DB01250,DB01583
25841,DB00754,DB01583
25842,DB00451,DB01583
25843,DB00564,DB01583
25844,DB00598,DB01583
25845,DB08807,DB01583
25846,DB13757,DB01583
25847,DB08970,DB01583
25848,DB01583,DB14652
25849,DB08971,DB01583
25850,DB09095,DB01583
25851,DB00182,DB01583
25852,DB00668,DB01583
25853,DB00830,DB01583
25854,DB00852,DB01583
25855,DB01064,DB01583
25856,DB01255,DB01583
25857,DB01407,DB01583
25858,DB01442,DB01583
25859,DB06152,DB01583
25860,DB01645,DB01583
25861,DB08877,DB01583
25862,DB08901,DB01583
25863,DB09079,DB01583
25864,DB01583,DB11689
25865,DB11986,DB01583
25866,DB12010,DB01583
25867,DB12500,DB01583
25868,DB01254,DB01583
25869,DB06616,DB01583
25870,DB08881,DB01583
25871,DB09053,DB01583
25872,DB00201,DB01583
25873,DB01223,DB01583
25874,DB11919,DB01583
25875,DB13592,DB01583
25876,DB14055,DB01583
25877,DB01418,DB01583
25878,DB13275,DB01583
25879,DB01261,DB01583
25880,DB06335,DB01583
25881,DB09200,DB01583
25882,DB09022,DB01583
25883,DB00344,DB01583
25884,DB00458,DB01583
25885,DB12930,DB01583
25886,DB01583,DB14845
25887,DB00921,DB01588
25888,DB01017,DB01588
25889,DB08883,DB01588
25890,DB01041,DB01588
25891,DB00333,DB01588
25892,DB00898,DB01588
25893,DB01588,DB00215
25894,DB01588,DB01104
25895,DB01105,DB01588
25896,DB04896,DB01588
25897,DB00777,DB01588
25898,DB01036,DB01588
25899,DB01148,DB01588
25900,DB13254,DB01588
25901,DB13738,DB01588
25902,DB13844,DB01588
25903,DB00334,DB01588
25904,DB00201,DB01588
25905,DB11919,DB01588
25906,DB13592,DB01588
25907,DB01223,DB01588
25908,DB00182,DB01588
25909,DB00241,DB01588
25910,DB00323,DB01588
25911,DB00341,DB01588
25912,DB00418,DB01588
25913,DB01588,DB00532
25914,DB00614,DB01588
25915,DB00754,DB01588
25916,DB00843,DB01588
25917,DB00909,DB01588
25918,DB00985,DB01588
25919,DB00998,DB01588
25920,DB01065,DB01588
25921,DB01168,DB01588
25922,DB01176,DB01588
25923,DB01367,DB01588
25924,DB01442,DB01588
25925,DB01534,DB01588
25926,DB01588,DB05246
25927,DB05541,DB01588
25928,DB08059,DB01588
25929,DB01588,DB08329
25930,DB08910,DB01588
25931,DB01588,DB09011
25932,DB09071,DB01588
25933,DB01588,DB11428
25934,DB01588,DB12308
25935,DB01588,DB13520
25936,DB01588,DB13984
25937,DB01588,DB14715
25938,DB00312,DB01588
25939,DB00625,DB01588
25940,DB01588,DB00344
25941,DB00458,DB01588
25942,DB00564,DB01588
25943,DB00780,DB01588
25944,DB01588,DB01037
25945,DB01215,DB01588
25946,DB01238,DB01588
25947,DB01267,DB01588
25948,DB04872,DB01588
25949,DB01588,DB06579
25950,DB01588,DB08815
25951,DB09185,DB01588
25952,DB01588,DB12930
25953,DB13256,DB01588
25954,DB13791,DB01588
25955,DB13841,DB01588
25956,DB14185,DB01588
25957,DB09061,DB01588
25958,DB00327,DB01588
25959,DB00454,DB01588
25960,DB01588,DB00652
25961,DB01588,DB00802
25962,DB00813,DB01588
25963,DB00428,DB01590
25964,DB00552,DB01590
25965,DB00795,DB01590
25966,DB00851,DB01590
25967,DB00888,DB01590
25968,DB01041,DB01590
25969,DB01168,DB01590
25970,DB05260,DB01590
25971,DB08059,DB01590
25972,DB08871,DB01590
25973,DB08908,DB01590
25974,DB09091,DB01590
25975,DB11466,DB01590
25976,DB11708,DB01590
25977,DB12612,DB01590
25978,DB12996,DB01590
25979,DB01169,DB01590
25980,DB00495,DB01590
25981,DB00762,DB01590
25982,DB08910,DB01590
25983,DB11817,DB01590
25984,DB00853,DB01590
25985,DB04572,DB01590
25986,DB08877,DB01590
25987,DB00970,DB01590
25988,DB00328,DB01590
25989,DB01611,DB01590
25990,DB09054,DB01590
25991,DB00547,DB01590
